accuracy,condition,child,target_word,age,pic_interact,play,talk,toy_num,pic_num,maternal_ed,super_condition,draw_num,poster_num,tv_num,condition_label
1,obj,82,cup,6.602739726,3,4,4,3,4,5,obj,3,4,1,Object
1,obj,83,cup,5.249315068,3,4,4,3,4,5,obj,3,4,1,Object
1,obj,84,cup,3.01369863,3,2,3,1,1,5,obj,12,4,1,Object
1,obj,85,cup,3.246575342,3,4,5,8,5,4,obj,5,7,1,Object
0,obj,86,cup,3.326027397,4,4,4,2,2,3,obj,6,2,1,Object
0,obj,87,cup,3.265753425,3,4,3,2,2,1,obj,4,3,1,Object
1,obj,88,cup,3.871232877,4,3,4,7,2,3,obj,6,2,1,Object
0,obj,89,cup,3.150684932,2,4,3,4,2,5,obj,5,2,1,Object
1,obj,90,cup,3.063013699,2,3,2,2,1,3,obj,4,3,1,Object
1,obj,91,cup,3.495890411,3,4,5,2,1,1,obj,3,2,0,Object
0,obj,92,cup,3.142465753,4,4,5,6,7,3,obj,48,3,2,Object
0,obj,93,cup,3.77260274,3,4,5,3,1,1,obj,4,4,1,Object
1,obj,94,cup,3.443835616,3,4,4,3,3,5,obj,10,0,1,Object
0,obj,95,cup,3.547945205,3,3,4,1,4,3,obj,16,2,0,Object
1,obj,96,cup,4.82739726,3,4,4,10,5,5,obj,24,4,1,Object
1,photo,97,cup,4.517808219,3,4,5,7,2,1,pic,17,2,1,Photo
1,photo,98,cup,3.901369863,3,4,4,10,5,3,pic,30,6,1,Photo
1,photo,99,cup,4.783561644,3,4,4,10,5,3,pic,30,6,1,Photo
1,photo,100,cup,4.950684932,3,4,4,10,5,3,pic,30,6,1,Photo
1,photo,101,cup,3.134246575,4,3,5,6,3,1,pic,16,1,1,Photo
1,photo,102,cup,6.254794521,4,4,4,6,2,5,pic,10,3,1,Photo
0,photo,103,cup,3.934246575,4,4,5,50,5,5,pic,36,7,0,Photo
0,photo,104,cup,3.090410959,4,2,4,20,4,5,pic,5,6,1,Photo
1,photo,105,cup,6.161643836,4,3,4,2,3,1,pic,3,4,1,Photo
1,photo,106,cup,6.430136986,3,3,4,10,4,3,pic,24,3,0,Photo
1,photo,107,cup,6.235616438,4,4,4,5,10,1,pic,20,2,1,Photo
1,photo,108,cup,6.980821918,4,4,5,2,3,3,pic,5,2,1,Photo
1,photo,109,cup,6.495890411,3,2,4,20,1,1,pic,16,2,1,Photo
1,photo,110,cup,6.021917808,3,3,4,5,3,5,pic,14,2,1,Photo
1,photo,111,cup,6.778082192,3,3,4,3,3,3,pic,5,4,1,Photo
1,photo,112,cup,6.621917808,3,3,4,1,2,3,pic,3,2,1,Photo
1,photo,113,cup,6.580821918,5,5,5,2,2,1,pic,3,2,0,Photo
1,photo,114,cup,6.901369863,4,4,3,15,5,4,pic,30,7,0,Photo
1,photo,115,cup,6.942465753,3,4,4,4,3,5,pic,10,4,1,Photo
1,photo,116,cup,5.350684932,5,3,4,1,3,3,pic,5,5,1,Photo
1,photo,117,cup,6.032876712,4,4,4,2,4,3,pic,7,2,1,Photo
1,photo,118,cup,3.347945205,3,3,4,3,1,3,pic,3,3,1,Photo
1,photo,119,cup,5.463013699,4,4,4,3,4,1,pic,5,6,0,Photo
1,photo,120,cup,6.18630137,3,2,4,4,1,3,pic,13,5,1,Photo
1,photo,121,cup,4.843835616,2,5,4,7,3,5,pic,18,3,1,Photo
0,photo,122,cup,3.720547945,4,5,5,2,2,3,pic,22,5,1,Photo
1,photo,123,cup,5.252054795,2,4,5,5,4,3,pic,6,4,1,Photo
1,photo,124,cup,4.830136986,5,4,5,6,2,3,pic,14,2,1,Photo
0,photo,125,cup,3.276712329,5,5,5,10,1,5,pic,10,10,2,Photo
1,photo,126,cup,6.652054795,5,5,5,15,1,5,pic,10,10,2,Photo
1,photo,127,cup,5.482191781,5,5,5,10,1,5,pic,10,10,2,Photo
1,photo,128,cup,5.016438356,4,4,5,4,2,1,pic,14,3,1,Photo
0,bw,1,fork,6.854794521,3,3,4,3,5,3,pic,0,1,1,B&W Drawing
0,bw,2,fork,6.82739726,2,4,4,3,2,1,pic,3,2,0,B&W Drawing
1,bw,3,fork,7.150684932,2,3,5,3,2,1,pic,3,4,1,B&W Drawing
1,bw,4,fork,6.852054795,4,3,4,2,1,3,pic,1,2,0,B&W Drawing
0,bw,5,fork,7.24109589,4,3,5,2,5,5,pic,5,5,1,B&W Drawing
0,bw,6,fork,4.235616438,2,5,5,3,5,5,pic,5,5,1,B&W Drawing
1,bw,7,fork,3.117808219,4,3,3,1,2,3,pic,3,3,0,B&W Drawing
0,bw,8,fork,5.854794521,3,2,5,0,0,5,pic,3,1,1,B&W Drawing
0,bw,9,fork,4.268493151,3,3,4,3,1,5,pic,3,2,1,B&W Drawing
0,bw,10,fork,5.106849315,3,4,5,4,6,6,pic,8,3,2,B&W Drawing
0,bw,11,fork,5.109589041,4,2,5,1,1,1,pic,14,0,0,B&W Drawing
0,bw,12,fork,5.276712329,4,5,2,3,0,1,pic,5,3,1,B&W Drawing
0,bw,13,fork,5.630136986,4,2,5,3,3,3,pic,4,2,1,B&W Drawing
0,bw,14,fork,5.178082192,4,5,4,0,1,1,pic,2,2,1,B&W Drawing
0,bw,15,fork,5.969863014,5,5,4,2,3,3,pic,3,3,1,B&W Drawing
1,bw,16,fork,5.452054795,2,5,4,0,1,1,pic,1,1,0,B&W Drawing
0,bw,17,fork,5.252054795,3,4,5,4,3,6,pic,5,6,1,B&W Drawing
0,bw,18,fork,5.21369863,3,4,4,30,4,1,pic,5,3,1,B&W Drawing
0,bw,19,fork,5.778082192,3,4,5,2,0,1,pic,14,2,1,B&W Drawing
0,bw,20,fork,5.117808219,4,4,4,6,3,6,pic,48,5,1,B&W Drawing
1,bw,21,fork,5.361643836,5,4,4,20,10,1,pic,12,4,1,B&W Drawing
0,bw,22,fork,5.287671233,4,4,4,4,1,1,pic,5,6,1,B&W Drawing
0,bw,23,fork,5.060273973,4,4,4,3,1,1,pic,4,6,1,B&W Drawing
1,bw,24,fork,5.657534247,5,4,5,7,1,5,pic,4,2,1,B&W Drawing
0,bw,25,fork,5.97260274,3,4,4,8,5,5,pic,20,7,1,B&W Drawing
1,bw,26,fork,5.676712329,2,5,4,0,2,1,pic,3,1,0,B&W Drawing
0,bw,27,fork,5.531506849,3,3,4,3,2,1,pic,6,3,0,B&W Drawing
0,bw,28,fork,5.64109589,4,4,4,4,6,1,pic,12,4,1,B&W Drawing
0,bw,29,fork,3.994520548,3,4,4,15,4,6,pic,6,2,1,B&W Drawing
0,bw,30,fork,5.6,3,2,5,0,2,1,pic,2,1,1,B&W Drawing
1,bw,31,fork,5.591780822,5,5,4,0,1,5,pic,2,2,1,B&W Drawing
0,bw,32,fork,5.115068493,4,4,4,3,5,1,pic,12,3,1,B&W Drawing
1,obj,33,fork,4.682191781,2,4,4,2,1,5,obj,8,0,1,Object
0,obj,34,fork,5.246575342,3,4,5,0,5,1,obj,12,2,1,Object
1,obj,35,fork,3.983561644,4,3,2,2,5,1,obj,5,2,1,Object
1,obj,36,fork,4.775342466,5,4,4,30,3,1,obj,3,3,1,Object
1,obj,37,fork,4.279452055,4,2,4,4,3,4,obj,3,2,0,Object
0,obj,38,fork,4.208219178,5,4,5,4,8,1,obj,16,4,2,Object
0,obj,39,fork,4.263013699,4,2,5,1,3,3,obj,13,1,1,Object
1,obj,40,fork,4.78630137,4,4,3,1,3,3,obj,2,2,1,Object
0,obj,41,fork,3.978082192,5,5,5,3,2,5,obj,6,5,1,Object
0,obj,42,fork,4.391780822,2,5,5,5,2,3,obj,12,1,1,Object
0,obj,43,fork,4.391780822,5,5,5,2,3,3,obj,4,2,1,Object
0,obj,44,fork,4.835616438,3,3,3,3,2,1,obj,12,2,1,Object
0,obj,45,fork,4.043835616,4,4,4,6,1,3,obj,3,2,1,Object
0,obj,46,fork,4.797260274,4,5,5,10,4,1,obj,8,0,1,Object
0,obj,47,fork,4.153424658,2,2,5,3,1,1,obj,2,1,1,Object
0,obj,48,fork,4.454794521,3,4,5,16,4,5,obj,28,3,0,Object
0,obj,49,fork,4.610958904,4,4,5,16,4,1,obj,16,3,0,Object
0,obj,50,fork,4.024657534,4,4,4,2,0,5,obj,10,4,1,Object
1,obj,51,fork,4.994520548,4,5,5,20,8,3,obj,13,7,3,Object
0,obj,52,fork,4.44109589,4,2,4,6,5,5,obj,20,4,1,Object
0,obj,53,fork,4.290410959,5,5,3,0,2,3,obj,2,0,1,Object
0,obj,54,fork,7.673972603,4,4,3,5,2,5,obj,10,2,1,Object
0,obj,55,fork,7.928767123,1,1,4,0,0,3,obj,1,0,1,Object
1,obj,56,fork,7.98,1,4,4,4,2,5,obj,4,2,2,Object
0,obj,57,fork,7.926027397,5,5,3,8,3,5,obj,4,5,1,Object
0,obj,58,fork,7.99,4,2,5,3,4,5,obj,6,4,1,Object
0,obj,59,fork,6.101369863,2,3,5,10,3,3,obj,4,3,1,Object
0,obj,60,fork,6.430136986,4,5,5,12,6,1,obj,7,2,1,Object
1,obj,61,fork,6.575342466,2,4,4,2,2,3,obj,13,0,1,Object
0,obj,62,fork,5.871232877,2,2,4,3,2,5,obj,5,4,1,Object
1,obj,63,fork,7.717808219,5,5,4,20,2,3,obj,10,5,1,Object
1,obj,64,fork,7.728767123,2,2,5,7,6,1,obj,15,5,1,Object
1,photo,65,fork,7.873972603,4,4,4,10,4,1,pic,8,2,0,Photo
1,photo,66,fork,7.350684932,4,5,4,4,2,5,pic,6,2,1,Photo
0,photo,67,fork,6.928767123,2,2,4,5,3,5,pic,15,0,1,Photo
1,photo,68,fork,7.504109589,4,3,4,5,5,6,pic,20,3,1,Photo
0,photo,69,fork,7.479452055,2,3,4,4,5,1,pic,24,5,1,Photo
0,photo,70,fork,7.164383562,5,5,5,4,3,3,pic,5,3,1,Photo
0,photo,71,fork,5.287671233,5,5,5,12,6,5,pic,5,3,0,Photo
1,photo,72,fork,7.301369863,2,3,3,3,6,1,pic,7,2,1,Photo
0,photo,73,fork,7.128767123,2,4,4,2,2,5,pic,5,0,1,Photo
1,photo,74,fork,7.194520548,2,4,2,3,1,1,pic,2,3,1,Photo
0,photo,75,fork,7.476712329,4,4,4,20,5,1,pic,12,4,1,Photo
0,photo,76,fork,6.873972603,5,4,4,0,1,1,pic,1,1,0,Photo
1,photo,77,fork,7.531506849,4,2,4,24,6,3,pic,12,5,1,Photo
0,photo,78,fork,7.115068493,4,4,4,20,5,1,pic,12,4,1,Photo
0,photo,79,fork,3.846575342,2,5,4,5,5,5,pic,14,2,1,Photo
1,photo,80,fork,4.057534247,4,3,4,4,2,1,pic,7,3,0,Photo
0,photo,81,fork,3.6,3,4,4,3,4,5,pic,3,4,1,Photo
1,photo,82,fork,6.602739726,3,4,4,3,4,5,pic,3,4,1,Photo
0,photo,83,fork,5.249315068,3,4,4,3,4,5,pic,3,4,1,Photo
1,photo,84,fork,3.01369863,3,2,3,1,1,5,pic,12,4,1,Photo
0,photo,85,fork,3.246575342,3,4,5,8,5,4,pic,5,7,1,Photo
1,photo,86,fork,3.326027397,4,4,4,2,2,3,pic,6,2,1,Photo
0,photo,87,fork,3.265753425,3,4,3,2,2,1,pic,4,3,1,Photo
0,photo,88,fork,3.871232877,4,3,4,7,2,3,pic,6,2,1,Photo
1,photo,89,fork,3.150684932,2,4,3,4,2,5,pic,5,2,1,Photo
0,photo,90,fork,3.063013699,2,3,2,2,1,3,pic,4,3,1,Photo
0,photo,91,fork,3.495890411,3,4,5,2,1,1,pic,3,2,0,Photo
0,photo,92,fork,3.142465753,4,4,5,6,7,3,pic,48,3,2,Photo
1,photo,93,fork,3.77260274,3,4,5,3,1,1,pic,4,4,1,Photo
0,photo,94,fork,3.443835616,3,4,4,3,3,5,pic,10,0,1,Photo
0,photo,95,fork,3.547945205,3,3,4,1,4,3,pic,16,2,0,Photo
0,photo,96,fork,4.82739726,3,4,4,10,5,5,pic,24,4,1,Photo
1,cartoon,97,fork,4.517808219,3,4,5,7,2,1,pic,17,2,1,Cartoon
0,cartoon,98,fork,3.901369863,3,4,4,10,5,3,pic,30,6,1,Cartoon
0,cartoon,99,fork,4.783561644,3,4,4,10,5,3,pic,30,6,1,Cartoon
0,cartoon,100,fork,4.950684932,3,4,4,10,5,3,pic,30,6,1,Cartoon
1,cartoon,101,fork,3.134246575,4,3,5,6,3,1,pic,16,1,1,Cartoon
0,cartoon,102,fork,6.254794521,4,4,4,6,2,5,pic,10,3,1,Cartoon
0,cartoon,103,fork,3.934246575,4,4,5,50,5,5,pic,36,7,0,Cartoon
1,cartoon,104,fork,3.090410959,4,2,4,20,4,5,pic,5,6,1,Cartoon
0,cartoon,105,fork,6.161643836,4,3,4,2,3,1,pic,3,4,1,Cartoon
1,cartoon,106,fork,6.430136986,3,3,4,10,4,3,pic,24,3,0,Cartoon
0,cartoon,107,fork,6.235616438,4,4,4,5,10,1,pic,20,2,1,Cartoon
0,cartoon,108,fork,6.980821918,4,4,5,2,3,3,pic,5,2,1,Cartoon
0,cartoon,109,fork,6.495890411,3,2,4,20,1,1,pic,16,2,1,Cartoon
0,cartoon,110,fork,6.021917808,3,3,4,5,3,5,pic,14,2,1,Cartoon
1,cartoon,111,fork,6.778082192,3,3,4,3,3,3,pic,5,4,1,Cartoon
0,cartoon,112,fork,6.621917808,3,3,4,1,2,3,pic,3,2,1,Cartoon
0,cartoon,113,fork,6.580821918,5,5,5,2,2,1,pic,3,2,0,Cartoon
1,cartoon,114,fork,6.901369863,4,4,3,15,5,4,pic,30,7,0,Cartoon
1,cartoon,115,fork,6.942465753,3,4,4,4,3,5,pic,10,4,1,Cartoon
0,cartoon,116,fork,5.350684932,5,3,4,1,3,3,pic,5,5,1,Cartoon
1,cartoon,117,fork,6.032876712,4,4,4,2,4,3,pic,7,2,1,Cartoon
1,cartoon,118,fork,3.347945205,3,3,4,3,1,3,pic,3,3,1,Cartoon
0,cartoon,119,fork,5.463013699,4,4,4,3,4,1,pic,5,6,0,Cartoon
0,cartoon,120,fork,6.18630137,3,2,4,4,1,3,pic,13,5,1,Cartoon
0,cartoon,121,fork,4.843835616,2,5,4,7,3,5,pic,18,3,1,Cartoon
1,cartoon,122,fork,3.720547945,4,5,5,2,2,3,pic,22,5,1,Cartoon
1,cartoon,123,fork,5.252054795,2,4,5,5,4,3,pic,6,4,1,Cartoon
1,cartoon,124,fork,4.830136986,5,4,5,6,2,3,pic,14,2,1,Cartoon
0,cartoon,125,fork,3.276712329,5,5,5,10,1,5,pic,10,10,2,Cartoon
0,cartoon,126,fork,6.652054795,5,5,5,15,1,5,pic,10,10,2,Cartoon
0,cartoon,127,fork,5.482191781,5,5,5,10,1,5,pic,10,10,2,Cartoon
1,cartoon,128,fork,5.016438356,4,4,5,4,2,1,pic,14,3,1,Cartoon
1,obj,1,pencil,6.854794521,3,3,4,3,5,3,obj,0,1,1,Object
1,obj,2,pencil,6.82739726,2,4,4,3,2,1,obj,3,2,0,Object
1,obj,3,pencil,7.150684932,2,3,5,3,2,1,obj,3,4,1,Object
1,obj,4,pencil,6.852054795,4,3,4,2,1,3,obj,1,2,0,Object
1,obj,5,pencil,7.24109589,4,3,5,2,5,5,obj,5,5,1,Object
1,obj,6,pencil,4.235616438,2,5,5,3,5,5,obj,5,5,1,Object
1,obj,7,pencil,3.117808219,4,3,3,1,2,3,obj,3,3,0,Object
1,obj,8,pencil,5.854794521,3,2,5,0,0,5,obj,3,1,1,Object
1,obj,9,pencil,4.268493151,3,3,4,3,1,5,obj,3,2,1,Object
1,obj,10,pencil,5.106849315,3,4,5,4,6,6,obj,8,3,2,Object
1,obj,11,pencil,5.109589041,4,2,5,1,1,1,obj,14,0,0,Object
1,obj,12,pencil,5.276712329,4,5,2,3,0,1,obj,5,3,1,Object
1,obj,13,pencil,5.630136986,4,2,5,3,3,3,obj,4,2,1,Object
1,obj,14,pencil,5.178082192,4,5,4,0,1,1,obj,2,2,1,Object
1,obj,15,pencil,5.969863014,5,5,4,2,3,3,obj,3,3,1,Object
1,obj,16,pencil,5.452054795,2,5,4,0,1,1,obj,1,1,0,Object
1,obj,17,pencil,5.252054795,3,4,5,4,3,6,obj,5,6,1,Object
1,obj,18,pencil,5.21369863,3,4,4,30,4,1,obj,5,3,1,Object
1,obj,19,pencil,5.778082192,3,4,5,2,0,1,obj,14,2,1,Object
1,obj,20,pencil,5.117808219,4,4,4,6,3,6,obj,48,5,1,Object
1,obj,21,pencil,5.361643836,5,4,4,20,10,1,obj,12,4,1,Object
1,obj,22,pencil,5.287671233,4,4,4,4,1,1,obj,5,6,1,Object
1,obj,23,pencil,5.060273973,4,4,4,3,1,1,obj,4,6,1,Object
1,obj,24,pencil,5.657534247,5,4,5,7,1,5,obj,4,2,1,Object
1,obj,25,pencil,5.97260274,3,4,4,8,5,5,obj,20,7,1,Object
1,obj,26,pencil,5.676712329,2,5,4,0,2,1,obj,3,1,0,Object
1,obj,27,pencil,5.531506849,3,3,4,3,2,1,obj,6,3,0,Object
1,obj,28,pencil,5.64109589,4,4,4,4,6,1,obj,12,4,1,Object
1,obj,29,pencil,3.994520548,3,4,4,15,4,6,obj,6,2,1,Object
1,obj,30,pencil,5.6,3,2,5,0,2,1,obj,2,1,1,Object
1,obj,31,pencil,5.591780822,5,5,4,0,1,5,obj,2,2,1,Object
1,obj,32,pencil,5.115068493,4,4,4,3,5,1,obj,12,3,1,Object
1,photo,33,pencil,4.682191781,2,4,4,2,1,5,pic,8,0,1,Photo
1,photo,34,pencil,5.246575342,3,4,5,0,5,1,pic,12,2,1,Photo
1,photo,35,pencil,3.983561644,4,3,2,2,5,1,pic,5,2,1,Photo
1,photo,36,pencil,4.775342466,5,4,4,30,3,1,pic,3,3,1,Photo
1,photo,37,pencil,4.279452055,4,2,4,4,3,4,pic,3,2,0,Photo
1,photo,38,pencil,4.208219178,5,4,5,4,8,1,pic,16,4,2,Photo
1,photo,39,pencil,4.263013699,4,2,5,1,3,3,pic,13,1,1,Photo
1,photo,40,pencil,4.78630137,4,4,3,1,3,3,pic,2,2,1,Photo
1,photo,41,pencil,3.978082192,5,5,5,3,2,5,pic,6,5,1,Photo
1,photo,42,pencil,4.391780822,2,5,5,5,2,3,pic,12,1,1,Photo
1,photo,43,pencil,4.391780822,5,5,5,2,3,3,pic,4,2,1,Photo
1,photo,44,pencil,4.835616438,3,3,3,3,2,1,pic,12,2,1,Photo
1,photo,45,pencil,4.043835616,4,4,4,6,1,3,pic,3,2,1,Photo
1,photo,46,pencil,4.797260274,4,5,5,10,4,1,pic,8,0,1,Photo
1,photo,47,pencil,4.153424658,2,2,5,3,1,1,pic,2,1,1,Photo
1,photo,48,pencil,4.454794521,3,4,5,16,4,5,pic,28,3,0,Photo
1,photo,49,pencil,4.610958904,4,4,5,16,4,1,pic,16,3,0,Photo
1,photo,50,pencil,4.024657534,4,4,4,2,0,5,pic,10,4,1,Photo
1,photo,51,pencil,4.994520548,4,5,5,20,8,3,pic,13,7,3,Photo
1,photo,52,pencil,4.44109589,4,2,4,6,5,5,pic,20,4,1,Photo
1,photo,53,pencil,4.290410959,5,5,3,0,2,3,pic,2,0,1,Photo
1,photo,54,pencil,7.673972603,4,4,3,5,2,5,pic,10,2,1,Photo
1,photo,55,pencil,7.928767123,1,1,4,0,0,3,pic,1,0,1,Photo
1,photo,56,pencil,7.98,1,4,4,4,2,5,pic,4,2,2,Photo
1,photo,57,pencil,7.926027397,5,5,3,8,3,5,pic,4,5,1,Photo
1,photo,58,pencil,7.99,4,2,5,3,4,5,pic,6,4,1,Photo
1,photo,59,pencil,6.101369863,2,3,5,10,3,3,pic,4,3,1,Photo
1,photo,60,pencil,6.430136986,4,5,5,12,6,1,pic,7,2,1,Photo
1,photo,61,pencil,6.575342466,2,4,4,2,2,3,pic,13,0,1,Photo
1,photo,62,pencil,5.871232877,2,2,4,3,2,5,pic,5,4,1,Photo
1,photo,63,pencil,7.717808219,5,5,4,20,2,3,pic,10,5,1,Photo
1,photo,64,pencil,7.728767123,2,2,5,7,6,1,pic,15,5,1,Photo
1,cartoon,65,pencil,7.873972603,4,4,4,10,4,1,pic,8,2,0,Cartoon
1,cartoon,66,pencil,7.350684932,4,5,4,4,2,5,pic,6,2,1,Cartoon
1,cartoon,67,pencil,6.928767123,2,2,4,5,3,5,pic,15,0,1,Cartoon
1,cartoon,68,pencil,7.504109589,4,3,4,5,5,6,pic,20,3,1,Cartoon
1,cartoon,69,pencil,7.479452055,2,3,4,4,5,1,pic,24,5,1,Cartoon
1,cartoon,70,pencil,7.164383562,5,5,5,4,3,3,pic,5,3,1,Cartoon
1,cartoon,71,pencil,5.287671233,5,5,5,12,6,5,pic,5,3,0,Cartoon
1,cartoon,72,pencil,7.301369863,2,3,3,3,6,1,pic,7,2,1,Cartoon
1,cartoon,73,pencil,7.128767123,2,4,4,2,2,5,pic,5,0,1,Cartoon
1,cartoon,74,pencil,7.194520548,2,4,2,3,1,1,pic,2,3,1,Cartoon
1,cartoon,75,pencil,7.476712329,4,4,4,20,5,1,pic,12,4,1,Cartoon
1,cartoon,76,pencil,6.873972603,5,4,4,0,1,1,pic,1,1,0,Cartoon
1,cartoon,77,pencil,7.531506849,4,2,4,24,6,3,pic,12,5,1,Cartoon
1,cartoon,78,pencil,7.115068493,4,4,4,20,5,1,pic,12,4,1,Cartoon
1,cartoon,79,pencil,3.846575342,2,5,4,5,5,5,pic,14,2,1,Cartoon
0,cartoon,80,pencil,4.057534247,4,3,4,4,2,1,pic,7,3,0,Cartoon
1,cartoon,81,pencil,3.6,3,4,4,3,4,5,pic,3,4,1,Cartoon
1,cartoon,82,pencil,6.602739726,3,4,4,3,4,5,pic,3,4,1,Cartoon
1,cartoon,83,pencil,5.249315068,3,4,4,3,4,5,pic,3,4,1,Cartoon
1,cartoon,84,pencil,3.01369863,3,2,3,1,1,5,pic,12,4,1,Cartoon
1,cartoon,85,pencil,3.246575342,3,4,5,8,5,4,pic,5,7,1,Cartoon
1,cartoon,86,pencil,3.326027397,4,4,4,2,2,3,pic,6,2,1,Cartoon
0,cartoon,87,pencil,3.265753425,3,4,3,2,2,1,pic,4,3,1,Cartoon
1,cartoon,88,pencil,3.871232877,4,3,4,7,2,3,pic,6,2,1,Cartoon
0,cartoon,89,pencil,3.150684932,2,4,3,4,2,5,pic,5,2,1,Cartoon
1,cartoon,90,pencil,3.063013699,2,3,2,2,1,3,pic,4,3,1,Cartoon
1,cartoon,91,pencil,3.495890411,3,4,5,2,1,1,pic,3,2,0,Cartoon
1,cartoon,92,pencil,3.142465753,4,4,5,6,7,3,pic,48,3,2,Cartoon
1,cartoon,93,pencil,3.77260274,3,4,5,3,1,1,pic,4,4,1,Cartoon
0,cartoon,94,pencil,3.443835616,3,4,4,3,3,5,pic,10,0,1,Cartoon
0,cartoon,95,pencil,3.547945205,3,3,4,1,4,3,pic,16,2,0,Cartoon
1,cartoon,96,pencil,4.82739726,3,4,4,10,5,5,pic,24,4,1,Cartoon
1,bw,97,pencil,4.517808219,3,4,5,7,2,1,pic,17,2,1,B&W Drawing
1,bw,98,pencil,3.901369863,3,4,4,10,5,3,pic,30,6,1,B&W Drawing
1,bw,99,pencil,4.783561644,3,4,4,10,5,3,pic,30,6,1,B&W Drawing
1,bw,100,pencil,4.950684932,3,4,4,10,5,3,pic,30,6,1,B&W Drawing
1,bw,101,pencil,3.134246575,4,3,5,6,3,1,pic,16,1,1,B&W Drawing
1,bw,102,pencil,6.254794521,4,4,4,6,2,5,pic,10,3,1,B&W Drawing
1,bw,103,pencil,3.934246575,4,4,5,50,5,5,pic,36,7,0,B&W Drawing
1,bw,104,pencil,3.090410959,4,2,4,20,4,5,pic,5,6,1,B&W Drawing
1,bw,105,pencil,6.161643836,4,3,4,2,3,1,pic,3,4,1,B&W Drawing
1,bw,106,pencil,6.430136986,3,3,4,10,4,3,pic,24,3,0,B&W Drawing
1,bw,107,pencil,6.235616438,4,4,4,5,10,1,pic,20,2,1,B&W Drawing
1,bw,108,pencil,6.980821918,4,4,5,2,3,3,pic,5,2,1,B&W Drawing
1,bw,109,pencil,6.495890411,3,2,4,20,1,1,pic,16,2,1,B&W Drawing
1,bw,110,pencil,6.021917808,3,3,4,5,3,5,pic,14,2,1,B&W Drawing
1,bw,111,pencil,6.778082192,3,3,4,3,3,3,pic,5,4,1,B&W Drawing
1,bw,112,pencil,6.621917808,3,3,4,1,2,3,pic,3,2,1,B&W Drawing
1,bw,113,pencil,6.580821918,5,5,5,2,2,1,pic,3,2,0,B&W Drawing
1,bw,114,pencil,6.901369863,4,4,3,15,5,4,pic,30,7,0,B&W Drawing
1,bw,115,pencil,6.942465753,3,4,4,4,3,5,pic,10,4,1,B&W Drawing
1,bw,116,pencil,5.350684932,5,3,4,1,3,3,pic,5,5,1,B&W Drawing
1,bw,117,pencil,6.032876712,4,4,4,2,4,3,pic,7,2,1,B&W Drawing
1,bw,118,pencil,3.347945205,3,3,4,3,1,3,pic,3,3,1,B&W Drawing
1,bw,119,pencil,5.463013699,4,4,4,3,4,1,pic,5,6,0,B&W Drawing
1,bw,120,pencil,6.18630137,3,2,4,4,1,3,pic,13,5,1,B&W Drawing
1,bw,121,pencil,4.843835616,2,5,4,7,3,5,pic,18,3,1,B&W Drawing
0,bw,122,pencil,3.720547945,4,5,5,2,2,3,pic,22,5,1,B&W Drawing
1,bw,123,pencil,5.252054795,2,4,5,5,4,3,pic,6,4,1,B&W Drawing
1,bw,124,pencil,4.830136986,5,4,5,6,2,3,pic,14,2,1,B&W Drawing
1,bw,125,pencil,3.276712329,5,5,5,10,1,5,pic,10,10,2,B&W Drawing
1,bw,126,pencil,6.652054795,5,5,5,15,1,5,pic,10,10,2,B&W Drawing
1,bw,127,pencil,5.482191781,5,5,5,10,1,5,pic,10,10,2,B&W Drawing
1,bw,128,pencil,5.016438356,4,4,5,4,2,1,pic,14,3,1,B&W Drawing
1,cartoon,1,scissors,6.854794521,3,3,4,3,5,3,pic,0,1,1,Cartoon
1,cartoon,2,scissors,6.82739726,2,4,4,3,2,1,pic,3,2,0,Cartoon
1,cartoon,3,scissors,7.150684932,2,3,5,3,2,1,pic,3,4,1,Cartoon
1,cartoon,4,scissors,6.852054795,4,3,4,2,1,3,pic,1,2,0,Cartoon
1,cartoon,5,scissors,7.24109589,4,3,5,2,5,5,pic,5,5,1,Cartoon
1,cartoon,6,scissors,4.235616438,2,5,5,3,5,5,pic,5,5,1,Cartoon
1,cartoon,7,scissors,3.117808219,4,3,3,1,2,3,pic,3,3,0,Cartoon
1,cartoon,8,scissors,5.854794521,3,2,5,0,0,5,pic,3,1,1,Cartoon
1,cartoon,9,scissors,4.268493151,3,3,4,3,1,5,pic,3,2,1,Cartoon
1,cartoon,10,scissors,5.106849315,3,4,5,4,6,6,pic,8,3,2,Cartoon
1,cartoon,11,scissors,5.109589041,4,2,5,1,1,1,pic,14,0,0,Cartoon
1,cartoon,12,scissors,5.276712329,4,5,2,3,0,1,pic,5,3,1,Cartoon
1,cartoon,13,scissors,5.630136986,4,2,5,3,3,3,pic,4,2,1,Cartoon
1,cartoon,14,scissors,5.178082192,4,5,4,0,1,1,pic,2,2,1,Cartoon
1,cartoon,15,scissors,5.969863014,5,5,4,2,3,3,pic,3,3,1,Cartoon
1,cartoon,16,scissors,5.452054795,2,5,4,0,1,1,pic,1,1,0,Cartoon
1,cartoon,17,scissors,5.252054795,3,4,5,4,3,6,pic,5,6,1,Cartoon
1,cartoon,18,scissors,5.21369863,3,4,4,30,4,1,pic,5,3,1,Cartoon
1,cartoon,19,scissors,5.778082192,3,4,5,2,0,1,pic,14,2,1,Cartoon
1,cartoon,20,scissors,5.117808219,4,4,4,6,3,6,pic,48,5,1,Cartoon
